screener,workerId,m_initial,m_final,diff,effect_size,scenario,training_mistakes,wtp,wtp_revised,superiority_special,superiority_special_revised,superiority_standard,superiority_standard_radio,superiority_standard_revised,superiority_nyc,superiority_nyc_radio,superiority_nyc_revised,superiority_height,superiority_height_radio,superiority_height_revised,ts_consent_start,ts_instruction_start,ts_initial_start,ts_final_start,ts_pq_boulder_start,ts_pq_weather_start,ts_pq_height_start,ts_submitted_
I was considering the prize money that I would get if I won.,b9fda94fbc4013d413985184c1405b38,3,10,0,0,0,50,150,30,95,57,50,yes,NA,60,yes,NA,58,yes,NA,9/7/19 14:59,9/7/19 14:59,9/7/19 15:01,9/7/19 15:04,9/7/19 15:05,9/7/19 15:05,9/7/19 15:06,9/7/19 15:06
None of above,79d3c14ce677eb88e0b56d52326f8659,3,7,0,0,0,50,100,1,95,57,50,yes,NA,80,no,20,75,yes,NA,9/7/19 17:54,9/7/19 17:56,9/7/19 17:58,9/7/19 18:01,9/7/19 18:05,9/7/19 18:05,9/7/19 18:06,9/7/19 18:06
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,6dc00d813debefdd2eebdddaee98846a,3,4,0,0,0,"80,80,50",100,100,100,100,50,yes,NA,50,yes,NA,25,yes,NA,9/7/19 14:58,9/7/19 14:58,9/7/19 15:00,9/7/19 15:06,9/7/19 15:07,9/7/19 15:08,9/7/19 15:08,9/7/19 15:09
I was considering the prize money that I would get if I won.,28d3145cbf4cbaacb2111f38782001a2,3,9,0,0,0,50,235,200,100,57,57,yes,NA,1,yes,NA,50,yes,NA,9/7/19 18:08,9/7/19 18:08,9/7/19 18:09,9/7/19 18:11,9/7/19 18:12,9/7/19 18:13,9/7/19 18:13,9/7/19 18:13
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,5ab23cdd4e88149961758eadf2168c8d,3,9,0,0,0,"80,50",150,100,80,60,50,yes,NA,70,yes,NA,60,yes,NA,9/7/19 15:10,9/7/19 15:10,9/7/19 15:13,9/7/19 15:15,9/7/19 15:15,9/7/19 15:16,9/7/19 15:16,9/7/19 15:16
I was considering the prize money that I would get if I won.,eddbbc0d4f0a342702a8528544798da3,3,10,0,0,0,50,125,50,90,50,50,yes,NA,90,yes,NA,60,yes,NA,9/7/19 18:24,9/7/19 18:24,9/7/19 18:25,9/7/19 18:26,9/7/19 18:27,9/7/19 18:27,9/7/19 18:28,9/7/19 18:28
None of above,3aaba846945efc654869f6a538f05c6d,3,9,0,0,0,50,50,50,100,95,50,yes,NA,80,yes,NA,20,yes,NA,9/7/19 18:03,9/7/19 18:25,9/7/19 18:27,9/7/19 18:28,9/7/19 18:30,9/7/19 18:30,9/7/19 18:30,9/7/19 18:31
None of above,46c23a9a041395b30e6d7dc3fe744c36,3,10,0,0,0,50,50,50,100,57,43,no,50,1,no,100,1,yes,NA,9/7/19 15:29,9/7/19 15:29,9/7/19 15:31,9/7/19 15:33,9/7/19 15:33,9/7/19 15:34,9/7/19 15:35,9/7/19 15:35
I was considering the feeling of winning.,a13318af47f99dfdfbd4e3d4af5940fd,3,4,0,0,0,50,0,0,90,65,50,yes,NA,57,yes,NA,75,yes,NA,9/7/19 15:32,9/7/19 15:32,9/7/19 15:34,9/7/19 15:35,9/7/19 15:35,9/7/19 15:36,9/7/19 15:36,9/7/19 15:37
I was considering the prize money that I would get if I won.,72948b6906f67965c7ddc20a51eb8546,3,4,0,0,0,50,40,15,70,57,50,yes,NA,57,yes,NA,65,yes,NA,9/7/19 17:42,9/7/19 17:42,9/7/19 17:42,9/7/19 17:42,9/7/19 17:43,9/7/19 17:43,9/7/19 17:43,9/7/19 17:43
None of above,820b6362c43f22f52bf0c05e65f4d23e,3,9,0,0,0,50,50,20,100,57,50,yes,NA,30,yes,NA,60,yes,NA,9/7/19 18:44,9/7/19 18:45,9/7/19 18:46,9/7/19 18:46,9/7/19 18:47,9/7/19 18:47,9/7/19 18:47,9/7/19 18:48
I was considering the prize money that I would get if I won.,5789bafa2a009ddb7f169fd27c4c54a3,3,7,0,0,0,50,50,50,100,57,57,yes,NA,50,yes,NA,60,yes,NA,9/7/19 15:38,9/7/19 15:39,9/7/19 15:39,9/7/19 15:44,9/7/19 15:45,9/7/19 15:45,9/7/19 15:46,9/7/19 15:48
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,e6c66e9f05d4952b438f44516de42e3f,3,4,0,0,0,50,50,50,60,57,50,yes,NA,47,yes,NA,50,yes,NA,9/7/19 18:46,9/7/19 18:46,9/7/19 18:47,9/7/19 18:47,9/7/19 18:48,9/7/19 18:48,9/7/19 18:49,9/7/19 18:49
I was considering the prize money that I would get if I won.,b9bad64fb110898715ddcf042c8117a3,3,10,0,0,0,50,50,50,95,57,50,yes,NA,50,yes,NA,40,yes,NA,9/7/19 18:44,9/7/19 18:44,9/7/19 18:47,9/7/19 18:48,9/7/19 18:49,9/7/19 18:49,9/7/19 18:50,9/7/19 18:50
I was considering the prize money that I would get if I won.,d295eec69a70d44e99626b553483e4a2,3,9,0,0,0,50,249,50,100,57,50,yes,NA,50,no,3,50,yes,NA,9/7/19 18:46,9/7/19 18:46,9/7/19 18:48,9/7/19 18:49,9/7/19 18:52,9/7/19 18:53,9/7/19 18:54,9/7/19 18:54
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,23ca5ad1b32766ca696135fe6ef52221,3,10,0,0,0,"20,50",100,150,50,57,57,yes,NA,20,yes,NA,45,yes,NA,9/7/19 18:52,9/7/19 18:52,9/7/19 18:54,9/7/19 18:55,9/7/19 18:56,9/7/19 18:56,9/7/19 18:57,9/7/19 18:58
I was considering the prize money that I would get if I won.,3f876445b2c705225c52133971392381,3,4,0,0,0,50,100,100,75,57,50,yes,NA,57,yes,NA,40,no,80,9/7/19 18:55,9/7/19 18:55,9/7/19 18:56,9/7/19 18:58,9/7/19 18:59,9/7/19 18:59,9/7/19 18:59,9/7/19 19:01
I was considering the prize money that I would get if I won.,e117ef66ee1041e932e7bebcdc2dae92,3,4,0,0,0,"67,50",50,50,100,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 16:01,9/7/19 16:01,9/7/19 16:03,9/7/19 16:05,9/7/19 16:05,9/7/19 16:06,9/7/19 16:06,9/7/19 16:07
I was considering the prize money that I would get if I won.,d86a95518141fff60e60b6bf8e429c8f,3,4,0,0,0,50,100,50,75,57,50,yes,NA,57,yes,NA,30,no,60,9/7/19 18:57,9/7/19 19:00,9/7/19 19:03,9/7/19 19:11,9/7/19 19:13,9/7/19 19:14,9/7/19 19:14,9/7/19 19:15
I was considering the prize money that I would get if I won.,14ae0a0e49dc27e48ed57dc9a935e222,3,7,0,0,0,50,100,50,96,57,50,yes,NA,86,yes,NA,57,yes,NA,9/7/19 19:15,9/7/19 19:15,9/7/19 19:17,9/7/19 19:17,9/7/19 19:18,9/7/19 19:18,9/7/19 19:19,9/7/19 19:19
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,697d0a278eaf9db9b01aa38e491a0988,3,4,0,0,0,50,100,50,90,60,50,yes,NA,60,yes,NA,50,yes,NA,9/7/19 15:48,9/7/19 15:50,9/7/19 15:57,9/7/19 16:14,9/7/19 16:17,9/7/19 16:18,9/7/19 16:18,9/7/19 16:19
I was considering the prize money that I would get if I won.,432cc9f7354bcde9a9b780867d9e3152,3,9,0,0,0,50,150,100,98,57,50,yes,NA,50,yes,NA,67,yes,NA,9/7/19 19:22,9/7/19 19:23,9/7/19 19:24,9/7/19 19:26,9/7/19 19:27,9/7/19 19:27,9/7/19 19:28,9/7/19 19:28
None of above,edfa656b841a35a9971eed5bdbc4c0ac,3,7,0,0,0,50,50,25,95,57,50,yes,NA,40,yes,NA,57,yes,NA,9/7/19 16:23,9/7/19 16:23,9/7/19 16:25,9/7/19 16:27,9/7/19 16:28,9/7/19 16:28,9/7/19 16:29,9/7/19 16:29
I was considering the prize money that I would get if I won.,1191c98ab0d6840682c22b5173f892ac,3,7,0,0,0,50,25,10,100,60,45,yes,NA,40,no,45,50,yes,NA,9/7/19 19:23,9/7/19 19:24,9/7/19 19:25,9/7/19 19:27,9/7/19 19:28,9/7/19 19:28,9/7/19 19:29,9/7/19 19:30
I was considering the prize money that I would get if I won.,1a5101dd7ccf66888f32ce66f316c2a3,3,10,0,0,0,50,100,30,90,57,50,yes,NA,75,yes,NA,70,yes,NA,9/7/19 19:25,9/7/19 19:25,9/7/19 19:27,9/7/19 19:29,9/7/19 19:30,9/7/19 19:31,9/7/19 19:31,9/7/19 19:32
I was considering the prize money that I would get if I won.,89b6fdcb0cbfe7e79a42373caff4adac,3,4,0,0,0,50,100,100,95,57,60,yes,NA,100,yes,NA,50,yes,NA,9/7/19 19:28,9/7/19 19:28,9/7/19 19:30,9/7/19 19:31,9/7/19 19:32,9/7/19 19:32,9/7/19 19:34,9/7/19 19:34
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,1032372a6f035b5760bada712efb2b27,3,4,0,0,0,"60,60,50",100,75,80,60,50,yes,NA,45,yes,NA,70,yes,NA,9/7/19 18:32,9/7/19 18:32,9/7/19 18:33,9/7/19 18:34,9/7/19 18:34,9/7/19 18:35,9/7/19 18:35,9/7/19 18:36
I was considering the prize money that I would get if I won.,86bcfd2c29c37aa693a67ec522eeb6eb,3,10,0,0,0,50,100,75,90,60,50,yes,NA,90,yes,NA,50,yes,NA,9/7/19 18:29,9/7/19 18:29,9/7/19 18:31,9/7/19 18:33,9/7/19 18:34,9/7/19 18:34,9/7/19 18:35,9/7/19 18:35
I was considering the prize money that I would get if I won.,819ebf078a64a29f92ed002226a646a2,3,7,0,0,0,50,100,150,100,50,57,yes,NA,95,yes,NA,57,yes,NA,9/7/19 19:27,9/7/19 19:28,9/7/19 19:29,9/7/19 19:34,9/7/19 19:35,9/7/19 19:36,9/7/19 19:36,9/7/19 19:37
I was considering the prize money that I would get if I won.,28e938343b8599a337d727001555c80f,3,10,0,0,0,"52,50",100,100,60,58,50,yes,NA,70,yes,NA,90,yes,NA,9/7/19 16:31,9/7/19 16:31,9/7/19 16:33,9/7/19 16:35,9/7/19 16:36,9/7/19 16:37,9/7/19 16:37,9/7/19 16:38
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,134ce999c39ba0e34f5c0e0920530e00,3,9,0,0,0,"51,50",125,75,100,57,50,yes,NA,45,no,55,60,yes,NA,9/7/19 16:30,9/7/19 16:31,9/7/19 16:33,9/7/19 16:35,9/7/19 16:37,9/7/19 16:38,9/7/19 16:38,9/7/19 16:39
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,f2a13348b990a0230ef046a03f3d479e,3,7,0,0,0,50,25,15,75,57,50,yes,NA,75,yes,NA,57,yes,NA,9/7/19 18:32,9/7/19 18:33,9/7/19 18:35,9/7/19 18:39,9/7/19 18:40,9/7/19 18:40,9/7/19 18:41,9/7/19 18:42
I was considering the prize money that I would get if I won.,e50f3d4dec7d78d7e6b8022a6856c9ca,3,9,0,0,0,50,100,25,100,57,50,yes,NA,60,yes,NA,80,yes,NA,9/7/19 18:40,9/7/19 18:40,9/7/19 18:41,9/7/19 18:42,9/7/19 18:42,9/7/19 18:42,9/7/19 18:43,9/7/19 18:43
None of above,a803a60585d46474384aa749f93f5586,3,4,0,0,0,50,25,0,100,57,50,yes,NA,57,yes,NA,50,yes,NA,9/7/19 19:39,9/7/19 19:40,9/7/19 19:42,9/7/19 19:43,9/7/19 19:44,9/7/19 19:44,9/7/19 19:45,9/7/19 19:45
I was considering the prize money that I would get if I won.,37f894d443b7916132bf7c81128fe072,3,9,0,0,0,50,200,150,80,60,20,yes,NA,18,yes,NA,45,yes,NA,9/7/19 19:44,9/7/19 19:44,9/7/19 19:45,9/7/19 19:46,9/7/19 19:47,9/7/19 19:47,9/7/19 19:47,9/7/19 19:47
None of above,1c0a85492abcdb34d84356f9d987e669,3,10,0,0,0,50,100,100,60,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 18:40,9/7/19 18:40,9/7/19 18:42,9/7/19 18:45,9/7/19 18:46,9/7/19 18:46,9/7/19 18:47,9/7/19 18:49
I was considering the prize money that I would get if I won.,4f63850d051a1afc9f9efa96ae53b19a,3,7,0,0,0,50,10,10,100,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 18:46,9/7/19 18:46,9/7/19 18:50,9/7/19 18:51,9/7/19 18:52,9/7/19 18:52,9/7/19 18:52,9/7/19 18:53
I was considering the prize money that I would get if I won.,dd328eda42e4e97c53a91b0b924dc85d,3,9,0,0,0,50,100,100,54,57,50,yes,NA,80,yes,NA,25,yes,NA,9/7/19 18:46,9/7/19 18:47,9/7/19 18:50,9/7/19 18:52,9/7/19 18:52,9/7/19 18:53,9/7/19 18:53,9/7/19 18:54
I was considering the feeling of winning.,38b52d3fbf459d239921ca4311d01052,3,7,0,0,0,50,25,25,95,57,50,yes,NA,54,yes,NA,50,yes,NA,9/7/19 18:48,9/7/19 18:48,9/7/19 18:50,9/7/19 18:52,9/7/19 18:52,9/7/19 18:53,9/7/19 18:54,9/7/19 18:54
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,0a685cab45bdc9c68be649a2f115ef97,3,10,0,0,0,50,200,200,51,57,50,yes,NA,20,yes,NA,55,yes,NA,9/7/19 16:48,9/7/19 16:48,9/7/19 16:50,9/7/19 16:51,9/7/19 16:52,9/7/19 16:52,9/7/19 16:54,9/7/19 16:55
I was considering the prize money that I would get if I won.,707fe702d66f141696a000a8040d389a,3,7,0,0,0,50,13,10,95,57,50,yes,NA,10,yes,NA,80,yes,NA,9/7/19 18:43,9/7/19 18:44,9/7/19 18:46,9/7/19 18:50,9/7/19 18:52,9/7/19 18:53,9/7/19 18:54,9/7/19 18:56
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,667817c29282b73f883167268fd30fd6,3,10,0,0,0,"51,51,50",249,50,100,57,50,yes,NA,61,yes,NA,60,yes,NA,9/7/19 19:49,9/7/19 19:49,9/7/19 19:51,9/7/19 19:53,9/7/19 19:54,9/7/19 19:55,9/7/19 19:56,9/7/19 19:57
I was considering the prize money that I would get if I won.,8a4a343f57d7be2c403a0fcc64cc9121,3,9,0,0,0,50,125,62.5,100,57,50,yes,NA,60,yes,NA,50,yes,NA,9/7/19 18:53,9/7/19 18:53,9/7/19 18:54,9/7/19 18:56,9/7/19 18:58,9/7/19 18:58,9/7/19 18:58,9/7/19 18:59
I was considering the prize money that I would get if I won.,96b89c083ad7e86a26a92e641f286a60,3,4,0,0,0,50,200,50,100,57,50,yes,NA,43,yes,NA,70,yes,NA,9/7/19 19:56,9/7/19 19:56,9/7/19 19:57,9/7/19 19:58,9/7/19 19:59,9/7/19 19:59,9/7/19 19:59,9/7/19 20:00
I was considering the prize money that I would get if I won.,dd8077a9074c4880d47245ed87f2e385,3,9,0,0,0,"60,60,50",100,100,95,58,50,yes,NA,50,yes,NA,75,yes,NA,9/7/19 18:49,9/7/19 18:50,9/7/19 18:51,9/7/19 18:52,9/7/19 18:54,9/7/19 18:54,9/7/19 18:55,9/7/19 19:01
I was considering the prize money that I would get if I won.,bc02a44aa0d7fc4d88985bc296b49833,3,9,0,0,0,50,50,70,50,60,50,yes,NA,97,yes,NA,60,yes,NA,9/7/19 17:02,9/7/19 17:02,9/7/19 17:02,9/7/19 17:03,9/7/19 17:04,9/7/19 17:04,9/7/19 17:04,9/7/19 17:05
I was considering the prize money that I would get if I won.,4c0dfc530c54aba9806ab6cbc792259c,3,4,0,0,0,50,50,15,95,57,57,yes,NA,57,yes,NA,56,yes,NA,9/7/19 19:02,9/7/19 19:02,9/7/19 19:03,9/7/19 19:04,9/7/19 19:04,9/7/19 19:05,9/7/19 19:05,9/7/19 19:05
I was considering the prize money that I would get if I won.,cab06aad78ee3b9b4b1243833f35d1d4,3,4,0,0,0,50,200,60,100,57,50,yes,NA,57,yes,NA,60,yes,NA,9/7/19 19:02,9/7/19 19:02,9/7/19 19:04,9/7/19 19:06,9/7/19 19:07,9/7/19 19:07,9/7/19 19:07,9/7/19 19:08
I was considering the prize money that I would get if I won.,86a70a510a97ecb1673f1dddedca30a9,3,7,0,0,0,50,249,150,100,57,50,yes,NA,34,yes,NA,57,yes,NA,9/7/19 19:07,9/7/19 19:07,9/7/19 19:08,9/7/19 19:09,9/7/19 19:10,9/7/19 19:10,9/7/19 19:10,9/7/19 19:11
None of above,1f69c40033c648efa01b46734fa60075,3,9,0,0,0,50,125,100,100,70,50,yes,NA,80,yes,NA,60,yes,NA,9/7/19 19:57,9/7/19 19:57,9/7/19 20:00,9/7/19 20:03,9/7/19 20:07,9/7/19 20:07,9/7/19 20:09,9/7/19 20:09
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,f75aa436f46a7f51adde75d0a45e135c,3,7,0,0,0,50,100,100,40,57,57,yes,NA,25,no,75,70,yes,NA,9/7/19 19:06,9/7/19 19:06,9/7/19 19:07,9/7/19 19:08,9/7/19 19:09,9/7/19 19:10,9/7/19 19:11,9/7/19 19:11
None of above,bb2008b3c53903ffc2c262ec620d3900,3,7,0,0,0,50,50,30,100,57,50,yes,NA,62,yes,NA,67,yes,NA,9/7/19 20:05,9/7/19 20:05,9/7/19 20:07,9/7/19 20:09,9/7/19 20:09,9/7/19 20:10,9/7/19 20:10,9/7/19 20:11
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,aa0fa0f51b63c6c1a670664dba054018,3,9,0,0,0,50,125,125,52,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 20:09,9/7/19 20:10,9/7/19 20:11,9/7/19 20:13,9/7/19 20:13,9/7/19 20:14,9/7/19 20:14,9/7/19 20:14
I was considering the prize money that I would get if I won.,66bed1a78d0f69268ff126a52c3610ee,3,4,0,0,0,"80,50",50,25,50,25,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 20:12,9/7/19 20:12,9/7/19 20:13,9/7/19 20:14,9/7/19 20:14,9/7/19 20:14,9/7/19 20:15,9/7/19 20:15
I was considering the prize money that I would get if I won.,24bd18a7d316f5c90b0f42f9d28a44fc,3,7,0,0,0,50,125,50,95,57,50,yes,NA,67,yes,NA,70,yes,NA,9/7/19 20:16,9/7/19 20:17,9/7/19 20:18,9/7/19 20:20,9/7/19 20:20,9/7/19 20:21,9/7/19 20:21,9/7/19 20:21
I was considering the prize money that I would get if I won.,1ba1c8b9e9d87aca0a33e9ec59f08218,3,4,0,0,0,50,75,25,90,57,50,yes,NA,75,yes,NA,45,yes,NA,9/7/19 19:18,9/7/19 19:18,9/7/19 19:19,9/7/19 19:20,9/7/19 19:21,9/7/19 19:21,9/7/19 19:21,9/7/19 19:22
I was considering the prize money that I would get if I won.,28a89a29c4ad7a7fa155619121e4cd40,3,7,0,0,0,"60,50",50,50,60,57,57,yes,NA,100,yes,NA,57,yes,NA,9/7/19 19:19,9/7/19 19:19,9/7/19 19:19,9/7/19 19:20,9/7/19 19:20,9/7/19 19:21,9/7/19 19:21,9/7/19 19:21
I was considering the prize money that I would get if I won.,c46ef86523894ed178a5b8792c1fa9d7,3,10,0,0,0,"55,50",125,63,95,57,50,yes,NA,60,yes,NA,80,yes,NA,9/7/19 20:18,9/7/19 20:18,9/7/19 20:20,9/7/19 20:22,9/7/19 20:22,9/7/19 20:23,9/7/19 20:23,9/7/19 20:24
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,c23a644b7f003a200c9671d4c6ce1082,3,7,0,0,0,50,100,185,50,75,80,yes,NA,75,yes,NA,45,yes,NA,9/7/19 20:16,9/7/19 20:17,9/7/19 20:19,9/7/19 20:22,9/7/19 20:22,9/7/19 20:23,9/7/19 20:24,9/7/19 20:24
I was considering the prize money that I would get if I won.,e924c35156fd847a689cee894b03cb87,3,7,0,0,0,50,100,100,100,57,50,yes,NA,20,yes,NA,57,yes,NA,9/7/19 20:24,9/7/19 20:25,9/7/19 20:27,9/7/19 20:28,9/7/19 20:29,9/7/19 20:29,9/7/19 20:30,9/7/19 20:30
I was considering the prize money that I would get if I won.,256361bd470e65b518462e39bfac3178,3,10,0,0,0,50,75,50,100,57,50,yes,NA,60,yes,NA,75,yes,NA,9/7/19 17:25,9/7/19 17:26,9/7/19 17:28,9/7/19 17:30,9/7/19 17:31,9/7/19 17:31,9/7/19 17:32,9/7/19 17:32
I was considering the prize money that I would get if I won.,a097481e23469afc99457709aab44eea,3,10,0,0,0,"51,51,50",100,100,75,60,46,no,51,75,yes,NA,65,yes,NA,9/7/19 19:30,9/7/19 19:30,9/7/19 19:32,9/7/19 19:33,9/7/19 19:33,9/7/19 19:34,9/7/19 19:34,9/7/19 19:35
I was considering the prize money that I would get if I won.,bbc0259933f36fe4591d877dc52d6f66,3,7,0,0,0,50,50,10,75,57,50,yes,NA,80,yes,NA,57,yes,NA,9/7/19 19:32,9/7/19 19:32,9/7/19 19:33,9/7/19 19:35,9/7/19 19:35,9/7/19 19:36,9/7/19 19:36,9/7/19 19:36
I was considering the prize money that I would get if I won.,e2fd5d2a2665b182450d8bfe54a22c6f,3,4,0,0,0,50,200,50,95,57,50,yes,NA,57,yes,NA,57,yes,NA,9/7/19 20:33,9/7/19 20:33,9/7/19 20:35,9/7/19 20:36,9/7/19 20:37,9/7/19 20:37,9/7/19 20:37,9/7/19 20:37
I was considering the prize money that I would get if I won.,dab73a3f980f82dd16b69447ac0656a5,3,9,0,0,0,50,100,100,50,60,50,yes,NA,50,yes,NA,70,yes,NA,9/7/19 19:41,9/7/19 19:41,9/7/19 19:42,9/7/19 19:42,9/7/19 19:42,9/7/19 19:42,9/7/19 19:42,9/7/19 19:42
I was considering the prize money that I would get if I won.,1bed6f1f7f4f543d12ef270cc665c3ef,3,9,0,0,0,"49,50",100,50,95,60,50,yes,NA,90,yes,NA,72,yes,NA,9/7/19 19:42,9/7/19 19:42,9/7/19 19:44,9/7/19 19:45,9/7/19 19:46,9/7/19 19:46,9/7/19 19:47,9/7/19 19:47
None of above,2186e0bc0d8d7fce98fe6a5bb7b17c5b,3,4,0,0,0,"76,50",100,50,79,59,50,yes,NA,20,yes,NA,15,no,85,9/7/19 19:41,9/7/19 19:42,9/7/19 19:44,9/7/19 19:45,9/7/19 19:47,9/7/19 19:47,9/7/19 19:47,9/7/19 19:48
I was considering the prize money that I would get if I won.,5bd97901bbba6142ec1dd87b4f197bac,3,9,0,0,0,",,,50",25,25,99,57,50,yes,NA,20,yes,NA,80,yes,NA,9/7/19 19:26,9/7/19 19:27,9/7/19 19:45,9/7/19 19:47,9/7/19 19:49,9/7/19 19:49,9/7/19 19:50,9/7/19 19:51
I was considering the prize money that I would get if I won.,f8228e26da419f51ca069adeffea249d,3,9,0,0,0,"45,50",50,50,100,90,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 20:46,9/7/19 20:46,9/7/19 20:48,9/7/19 20:50,9/7/19 20:51,9/7/19 20:51,9/7/19 20:52,9/7/19 20:52
I was considering the prize money that I would get if I won.,1a4b55250e05c398552593c3fc5c5eed,3,9,0,0,0,"51,50",25,22,56,57,50,yes,NA,45,yes,NA,75,yes,NA,9/7/19 20:58,9/7/19 20:58,9/7/19 20:59,9/7/19 21:00,9/7/19 21:01,9/7/19 21:01,9/7/19 21:01,9/7/19 21:01
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,c7bbd52d2d666a62cb8c4b7aa968402d,3,7,0,0,0,"45,50",50,35,95,57,50,yes,NA,35,no,65,80,yes,NA,9/7/19 21:00,9/7/19 21:00,9/7/19 21:02,9/7/19 21:03,9/7/19 21:04,9/7/19 21:04,9/7/19 21:05,9/7/19 21:05
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,6511687690f45b577da7ea89325f21fd,3,7,0,0,0,50,50,25,100,57,50,yes,NA,50,no,70,50,yes,NA,9/7/19 20:55,9/7/19 20:56,9/7/19 20:59,9/7/19 21:02,9/7/19 21:04,9/7/19 21:04,9/7/19 21:05,9/7/19 21:05
I was considering the prize money that I would get if I won.,ddbd4ab3c5d6b18d83716f23eada7cc0,3,4,0,0,0,50,25,15,75,60,50,yes,NA,57,yes,NA,85,yes,NA,9/7/19 21:05,9/7/19 21:05,9/7/19 21:06,9/7/19 21:07,9/7/19 21:08,9/7/19 21:08,9/7/19 21:08,9/7/19 21:08
I was considering the prize money that I would get if I won.,6f5b26788c50ddec59947255a2a19773,3,7,0,0,0,"65,65,65,65,65,65,50",50,55,75,55,50,yes,NA,67,yes,NA,77,yes,NA,9/7/19 21:05,9/7/19 21:05,9/7/19 21:07,9/7/19 21:08,9/7/19 21:09,9/7/19 21:10,9/7/19 21:10,9/7/19 21:11
I was considering the prize money that I would get if I won.,18855a950d100dc96f5c66de39efcafd,3,10,0,0,0,50,25,25,50,57,50,yes,NA,25,yes,NA,70,yes,NA,9/7/19 18:06,9/7/19 18:06,9/7/19 18:08,9/7/19 18:09,9/7/19 18:10,9/7/19 18:10,9/7/19 18:11,9/7/19 18:11
I was considering the prize money that I would get if I won.,8e1383b98fff5ae730283128bf57bffb,3,4,0,0,0,50,100,50,100,57,50,yes,NA,57,yes,NA,50,yes,NA,9/7/19 20:08,9/7/19 20:08,9/7/19 20:10,9/7/19 20:12,9/7/19 20:13,9/7/19 20:13,9/7/19 20:14,9/7/19 20:14
I was considering the prize money that I would get if I won.,33d57b4943bb523d14b3a86224bb0f4f,3,10,0,0,0,50,250,250,51,57,50,yes,NA,40,yes,NA,60,yes,NA,9/7/19 21:10,9/7/19 21:10,9/7/19 21:11,9/7/19 21:13,9/7/19 21:13,9/7/19 21:14,9/7/19 21:14,9/7/19 21:15
None of above,a13056ba853567a373b81f58da4de1a3,3,9,0,0,0,50,50,75,100,60,50,yes,NA,35,no,15,45,yes,NA,9/7/19 20:02,9/7/19 20:03,9/7/19 20:05,9/7/19 20:11,9/7/19 20:12,9/7/19 20:13,9/7/19 20:14,9/7/19 20:14
I was considering the prize money that I would get if I won.,0f8d30ebb3282c862b183141a266ca68,3,7,0,0,0,50,100,5,95,57,50,yes,NA,66,yes,NA,61,yes,NA,9/7/19 18:11,9/7/19 18:11,9/7/19 18:14,9/7/19 18:15,9/7/19 18:16,9/7/19 18:16,9/7/19 18:17,9/7/19 18:18
I was considering the prize money that I would get if I won.,fe37a2096f4ab964042369d3db14090a,3,9,0,0,0,"52,50",50,50,100,100,50,yes,NA,100,yes,NA,45,no,40,9/7/19 21:15,9/7/19 21:15,9/7/19 21:16,9/7/19 21:17,9/7/19 21:17,9/7/19 21:17,9/7/19 21:18,9/7/19 21:18
I was considering the prize money that I would get if I won.,2eba638e3e3974648eaa84466f9fe31d,3,7,0,0,0,50,5,20,52,57,50,yes,NA,70,yes,NA,60,yes,NA,9/7/19 20:18,9/7/19 20:19,9/7/19 20:20,9/7/19 20:21,9/7/19 20:22,9/7/19 20:23,9/7/19 20:23,9/7/19 20:24
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,d55fc88deebebf3295aab953ef057eca,3,4,0,0,0,"60,50",50,50,100,57,50,yes,NA,57,yes,NA,50,yes,NA,9/7/19 21:18,9/7/19 21:18,9/7/19 21:21,9/7/19 21:22,9/7/19 21:23,9/7/19 21:23,9/7/19 21:24,9/7/19 21:24
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,cc2792a0ffd03de9aecb3260f651bd63,3,10,0,0,0,50,100,25,95,57,50,yes,NA,10,yes,NA,75,yes,NA,9/7/19 21:20,9/7/19 21:20,9/7/19 21:21,9/7/19 21:23,9/7/19 21:23,9/7/19 21:24,9/7/19 21:24,9/7/19 21:24
None of above,cdf3345113dc373007635e9d9960b204,3,9,0,0,0,"40,50",5,5,100,60,50,yes,NA,5,no,95,75,yes,NA,9/7/19 18:13,9/7/19 18:14,9/7/19 18:16,9/7/19 18:19,9/7/19 18:21,9/7/19 18:21,9/7/19 18:23,9/7/19 18:24
